tourist_id,tourist_x,category,theme2,tourist_address_x,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,img_url
CONT_000000000500285,산방산,자연관광지,"['지질트레일', '산', '걷기/등산', '맑음', '가을', '자연경관', '봄꽃', '유채꽃', '유네스코', '무장애관광', '공영관광지']",제주특별자치도 서귀포시 안덕면 사계리 산 16,5,21,916,(+82) 064-794-2940,설문대할망이 한라산 꼭대기를 뽑아 던져놓았다는 산방산 · 명승 제77호 · 천연기념물 제376호 · 올레10코스,,1.569672131,"연중무휴, 입장마감은 일몰시간에 따라 변동 / 반려동물 동반불가 / 산방산매표소~산방굴사 산책로만 관람가능",,126.3139508,33.24239239,"유료,산방굴사 입장료 유료( 어른 1.000원, 청소년.어린이 500원 , 장애인 경로인 무료)",공용주차장,,9:00:00,17:00:00,9:00:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/87031c98-90dc-4345-98a1-bbef42bd76b3.jpg
CONT_000000000500118,다랑쉬오름,자연관광지,"['일출', '밤', '오름', '걷기/등산', '친구', '가을', '힐링', '자연경관', '도보여행', '도보', '억새']",제주특별자치도 제주시 구좌읍 세화리 2705,5,14,347,(+82) 064-740-6000,4계절 색채가 뚜렷한 오름의 여왕,등산,1.569672131,"오름은 반려동물 동반 불가, 다랑쉬오름 둘레길만 목줄 및 배변 봉투 지참하여 동반 가능",,126.8215359,33.47768586,,,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/60df4e71-fe8d-4fd6-84db-eb078af1be07.jpg
CONT_000000000500690,한림공원,테마파크,"['휴식/힐링', '테마공원', '아이', '맑음', '봄', '우수관광사업체', '동굴', '어린이', '매화', '수국', '안전여행스탬프', '무장애관광', '반려동물동반입장', '반려동물', '반려동물동반_관광지']",제주특별자치도 제주시 한림읍 한림로 300(협재리),5,43,1285,(+82) 064-796-0001,10만 평 대지 위에 펼쳐지는 환상적인 10가지 테마파크.,"포토스팟,기타",1.5,"매표 개시~ 매표 마감:(3월~5월) 9시~17시30분 (6월~8월) 9시~18시00분, (9월~10월) 9시~17시30분, (11월~2월) 9시~16시30분 / 소형견 입장가능 / 7kg 미만 반려동물 입장 가능 / 배변봉투 필수 지참 / 리드줄 착용 필수",하,126.2401849,33.38919042,"유료,입장료 일반 15,000원 청소년 10,000원 어린이 9,000원, 경로자 12,000 장애인 11,000원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설",실내+실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/58ce2ef7-c996-462e-aa99-eb613c01e95a.jpg
CNTS_000000000018409,외돌개,자연관광지,"['일출', '해변', '경관/포토', '휴식/힐링', '맑음', '가을', '자연경관', '포토스팟', '공영관광지']",제주특별자치도 서귀포시 서홍동 791,5,26,740,(+82) 064-760-3192,"바다위에 홀로 우뚝, 우직한 외돌개 · 명승 제79호 · 올레7코스",,1,"연중무휴,일몰 전 이용 권장 / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수",,126.5456639,33.24007687,,"공용주차장,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/364e4579-cc5f-4e38-a520-36cde0e0ef17.jpg
CNTS_000000000019331,천제연폭포,자연관광지,"['폭포', '경관/포토', '커플', '아이', '맑음', '여름', '포토스팟', '어린이', '봄꽃', '벚꽃', '무장애관광', '공영관광지']",제주특별자치도 서귀포시 천제연로 132(중문동),5,47,1542,(+82) 064-760-6331,칠선녀가 목욕을 하다 간다는 전설이 있는 폭포 · 서귀포시 중문동 · 천연기념물 제378호 · 올레8코스,,1.569672131,연중무휴 / 09:00 ~ 18:00 (입장 마감 17:20)/폐장시간은 일몰시간에 따라 변경될 수 있음 / 애완동물 출입불가,,126.4183754,33.25267658,"유료,입장료 일반 2,500원, 청소년.어린이 1,350원, 경로자.장애인 무료.","공용주차장,현금결제,카드결제,화장실",실외,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/26/70a2e08c-24d9-4dbd-8898-b1cb6ea7933c.jpg
CONT_000000000500604,중문색달해수욕장,자연관광지,"['제주', '제주바다', '해수욕장', '중문', '중문해수욕장', '중문해변', '제주도', '여름', '여름바다', '바다']",제주특별자치도 서귀포시 중문관광로72번길 100,5,6,358,(+82) 064-739-4993,"제주올레 8코스, 여유롭고 이국적인 해수욕장","해양스포츠,물놀이",1.569672131,"요금입장료 무료 / 주차가능대수: 152대 / 샤워실 탈의실 화장실 급수대 매점 야영장 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.4055744,33.2441694,무료,"공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실외,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202407/24/9562c8bf-e728-4cfc-8eea-f23f576918d4.jfif
CNTS_000000000019997,이호테우말등대,자연관광지,"['등대', '일몰', '경관/포토', '커플', '맑음', '가을', '포토스팟']",제주특별자치도 제주시 서해안로 58,5,59,1548,(+82) --,"이호테우해변의 랜드마크, 말등대",포토스팟,1.569672131,,,126.4564169,33.50216161,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/90be9bec-a700-4fb1-b27f-8ff59a62d4df.jpg
CNTS_200000000008053,성이시돌목장,자연관광지,"['제주여행', '제주도아이와가볼만한곳', '제주목장', '제주서쪽', '한림', '무료관광지', '테쉬폰', '유기농우유']",제주특별자치도 제주시 한림읍 산록남로 53,5,11,413,(+82) 064-796-0396,아름다운 풍경이 있는 목장,,1,"소형견, 중형견, 대형견 입장가능 / 성이시돌목장 카페 내부는 출입 불가 / 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 배변봉투 필수",하,126.3273211,33.34776988,무료,공용주차장,실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/1a7cc09a-6afc-4433-8cfb-779c659bc94c.jpg
CONT_000000000500267,비양도,자연관광지,"['제주도여행', '제주도서쪽코스', '섬속의섬', '한림읍', '제주바다', '트래킹', '제주힐링', '포토존', '유네스코']",제주특별자치도 제주시 한림읍 협재리,5,13,221,(+82) 064-796-7522,천 년의 시간을 간직한 섬 · 천연기념물 제439호 · 제주도기념물 제48호 · 올레15코스,,1.5,연중무휴/ 기상에 따라 벼편 운행이 없을 수 있습니다. 전화로 문의 부탁 드립니다.,,126.2459881,33.38701241,"유료,승선왕복요금 대인 12,000원 소인(만11세이하) 6,000원, 장애인복지카드/ 국가유공자 50%","공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설",,8:30:00,17:30:00,8:30:00,17:30:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202408/22/81361294-639a-4b1e-a565-097e84754b62.jpg
CONT_000000000500005,제주김녕미로공원,자연관광지,"['테마공원', '아이', '맑음', '봄', '우수관광사업체', '자연경관', '어린이', '무장애관광', '안전여행스탬프']",제주특별자치도 제주시 구좌읍 만장굴길 122,5,48,1048,(+82) 064-782-9266,사계절 푸르른 랠란디나무로 이루어진 우리나라 최초의 미로공원,"포토스팟,기타",1,기본 운영 시간 9시-17:00(17:50 폐장) 계절에 따라 마감 시간이 다르니 전화 문의 바랍니다.,하,126.7720206,33.53625208,"유료,일반 7,700원, 청소년 6,600원, 어린이 5,500원, 경로자 및 유공자 6,600원, 중증장애인 및 만 70세 이상 무료","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대",실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202409/09/a56a5a58-59e0-4da0-8d4a-6f18d0043d93.jpg
CONT_000000000500707,휴애리 자연생활공원,자연관광지,"['제주여행', '제주도서귀포가볼만한곳', '계절꽃축제', '포토스팟', '동물농장', '먹이주기', '제주자연', '제주도체험', '힐링']",제주특별자치도 서귀포시 남원읍 신례동로 256,5,39,1461,(+82) 064-732-2114,자연속 동·식물들과 교감이 있는 체험형 자연생활공원,"체험,공연/전시,포토스팟",1.5,"연중무휴 / 하절기(4~9월) 09:00-19:00(입장 마감 17:30) , 동절기(10~3월) 09:00-18:00(입장 마감 16:30) / 감귤체험 이용시 16:00까지 입장해야 체험가능 / 소형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수 반려견 7kg 미만 소형견만 입장 가능 카페 내부 입장불가 / 관람객이 많은 곳에서는 꼭 안고 다녀야 함",하,126.6354098,33.30941046,"유료,성 인:13,000원/단체:9,000원 /도민8,000원ㅣ 청소년:11,000원/단체:8,000원/도민:7,000원 ㅣ 어린이:10,000원/단체:7,000원/도민:6,000원, 경로/장애인/국가유공자/군인/경찰/소방관 단체요금 적용(단체요금 20명 부터 적용), 35개월까지는 무료입장, 세자녀 50%할인(자녀만 할인혜택, 고등학생까지) 제주특별자치도민, 장애인, 유공자, 군인, 경찰, 소방관 은 반드시 신분증 및 증명서를 제시해야 합니다.","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설",실내+실외,9:00:00,19:00:00,9:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/0b6c68ef-bf35-47fc-8730-b92054da32f7.jpg
CNTS_000000000020476,주상절리대,자연관광지,"['해변', '경관/포토', '친구', '커플', '맑음', '자연경관', '포토스팟', '유네스코', '무장애관광', '공영관광지']",제주특별자치도 서귀포시 이어도로 36-30,4,67,2328,(+82) 064-738-1521,자연의 신비가 주는 웅장함에 압도되다,"공연/전시,기타",1,"연중무휴 09:00~18:00(입장마감 17:40)* 일몰시간에 따라 변동 가능/전망대 공사 완료, 2023.09.04부터 재개방",중,126.4263224,33.23795573,"유료,성인 2.000원 / 어린이, 청소년 1.000원 / 경로인,장애인 무료","공용주차장,현금결제,카드결제,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실외,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/d8d6b8d3-af3c-40a5-b6c6-aba30415b243.JPG
CONT_000000000500046,검멀레해변,자연관광지,"['해변', '경관/포토', '커플', '맑음', '여름', '자연경관', '포토스팟', 'k-drama']",제주특별자치도 제주시 우도면 우도해안길,5,21,472,(+82) 064-728-3394,검은모래가 매력적인 우도에서 빠질 수 없는 명소,,1.569672131,,,126.9669025,33.49717101,,편의점,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/25/dffe0d39-0899-4db3-9dc7-1efb930f3005.jpg
CNTS_000000000020159,애월한담해안산책로,자연관광지,"['해변', '걷기/등산', '친구', '맑음', '유채꽃', '자연경관', '봄꽃', '반려동물', '반려동물동반입장', '반려동물동반_산책로', '반려동물동반_자연', '반려동물동반_관광지']",제주특별자치도 제주시 애월읍 곽지리 1359,5,58,1680,(+82),해안선을 따라 걷는 구불구불 해안길.,,1.569672131,"소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.3105756,33.45908468,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f1bd503b-f934-47b5-8e0c-63f282240843.jpg
CONT_000000000500182,만장굴,자연관광지,"['동굴', '경관/포토', '아이', '흐림', '여름', '자연경관', '포토스팟', '어린이', '유네스코']",제주특별자치도 제주시 구좌읍 만장굴길 182,4,72,2042,(+82) 064-710-7903,"세계적인 규모의 용암동굴, 유네스코 지정 세계자연유산",,1.569672131,"매월 첫째주 수요일 휴무, 17:00 입장마감",,126.7693513,33.52793252,"유료,입장료 일반 4,000원, 청소년.어린이 2,000원, 경로자.장애인 무료.","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대",,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/28/76256df3-14d8-4aed-9977-393a41655854.JPG
CNTS_000000000018383,황우지해안,자연관광지,"['해변', '경관/포토', '액티비티', '친구', '커플', '맑음', '여름', '자연경관', '체험', '레저/체험', '포토스팟', '수상레저', '어트랙션']",제주특별자치도 서귀포시 서홍동 766-1,5,32,1307,(+82) 064-760-4601,선녀가 물놀이 했다는 전설이 있는 자연형성 풀장,,1.569672131,,,126.5497664,33.24156956,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/26238495-a107-4236-9ec9-279cda7120a4.jpg
CONT_000000000500232,백약이오름,자연관광지,"['일출', '오름', '걷기/등산', '친구', '커플', '겨울', '자연경관', '도보여행', '도보']",제주특별자치도 서귀포시 표선면 성읍리 산 1,5,6,339,(+82),"하늘로 향하는 길, 백약이오름",,1.569672131,"소요시간: 탐방 왕복 약30~40분 (정상둘레길 탐방시 약 30분 추가), 화장실과 탐방안내소 없음 / 소형견, 중형견, 대형견 입장 가능, 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지, 리드줄 및 배변봉투 필수",,126.7917777,33.43731348,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/04c34a3a-2b00-404f-add0-fe137b583a2d.jpg
CNTS_000000000018415,노리매공원,자연관광지,"['경관/포토', '테마공원', '커플', '맑음', '봄', '자연경관', '포토스팟', '매화', '반려동물', '반려동물동반입장', '반려동물동반_관광지']",제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,5,2,309,(+82) 064-792-8211,"자연속에서 현대적 감성을 즐길수 있는, 매화 테마공원",포토스팟,1.5,"소형견, 중형견, 대형견 입장 가능 / 광견병 예방접종이 완료된 반려동물(개, 고양이)에 한해 목줄 착용 또는 케이지 동반 시 출입 가능 / 방문객들의 안전을 위해 동물보호법 상 지정된 맹견(도사견, 로트와일러, 아메리칸핏불테리어, 아메리칸스태퍼드셔테리어, 스태퍼드불테리어, 도고아르젠티노, 필라브라질레이, 잉글리쉬불테리어) 외 해외기준과 동일하게 추가로 3종의 출입을 금함 / 목줄은 안전을 위해 1.5m 이내로 고정 / 배변봉투 필수",하,126.2873438,33.28254416,"유료,,입장료 일반 9,000원, 청소년 6,000원 어린이 5,000원, 경로자.장애인 6,000원.","공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설",실내+실외,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/8e31175c-5613-4784-9a9e-3ccd9502add8.jpg
CNTS_000000000020050,보롬왓,자연관광지,"['경관/포토', '휴식/힐링', '친구', '커플', '맑음', '봄', '여름', '가을', '자연경관', '포토스팟', '수국', '반려동물', '반려동물동반입장', '반려동물동반_관광지']",제주특별자치도 서귀포시 표선면 번영로 2350-104,5,31,1108,(+82) 064-742-8181,아름다운 꽃을 배경으로 사진 찍을 수 있는 곳이다.,,1.569672131,"이용시간 평일 : 09:00~18:20, 주말 : 09:00~18:20 / 연중무휴 / 소형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수 / 6kg 미만의 소형견만 입장 가능",,126.7524958,33.41349708,"유료,중학생 이상 6,000 / 36개월이상~초등학생 4,000원 / 도민,경로 5,000원 / 36개월 미만 무료","공용주차장,무료 WIFI",,9:00:00,18:20:00,9:00:00,18:20:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/29/f3b7c9d2-6a3b-407b-9025-18ef2fed1fee.JPG
CONT_000000000500312,새연교,자연관광지,"['밤', '경관/포토', '커플', '맑음', '포토스팟', '무장애관광']",제주특별자치도 서귀포시 서홍동 707-4,5,16,544,(+82) 064-760-3471,"새섬으로 가는 통로, '새'로운 인'연'을 만들어가는 다리",,1.569672131,"이용시간 : 시간 제한없으나 조명 점등시간 있음 * 새연교 점등시간: 하절기, 동절기 관계없이 일몰 후~23:30, * 새섬 이용시간: 일출~22:00 (별도 입장마감 시간없으나, 보안등 22:00 소등) / 소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 배변봉투 필수",,126.558886,33.23853254,,"공용주차장,화장실,편의점,음료대,유도 및 안내시설",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5a0e11cb-20ab-43b5-8cba-8fe0bd3e530a.jpg
