,TRAVEL_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,total_score
11754,a_a002543,1,30,2,1,1,1,서울어린이대공원,1,15.0
11771,a_a002874,1,20,2,3,1,3,롯데월드타워&롯데월드몰,4,15.0
11775,a_a002874,1,20,2,3,1,3,석촌호수 서호,1,15.0
11776,a_a004739,0,30,1,2,1,3,아침고요수목원,1,12.0
11788,a_a009817,0,60,2,2,2,2,경복궁,2,15.0
11796,a_a017935,0,30,1,1,1,1,파주놀이구름,3,15.0
11797,a_a017935,0,30,1,1,1,1,고양어린이박물관,2,15.0
11799,a_a002670,1,30,1,1,3,1,병목안시민공원,1,15.0
11802,a_a002670,1,30,1,1,3,1,안양중앙시장,4,12.0
11807,a_a003008,0,40,1,1,1,3,에버랜드,6,6.0
11820,a_a005469,0,60,3,3,1,1,북한산국립공원 회룡탐방지원센터,1,13.0
11839,a_a010165,1,20,2,3,1,2,테르메덴,6,11.0
11843,a_a010165,1,20,2,3,1,2,별빛정원 우주,6,6.0
11849,a_a003949,1,40,1,2,2,1,화담숲,1,12.0
11871,a_a003000,1,20,2,1,2,1,일산호수공원,1,13.0
11877,a_a011596,0,30,1,2,1,3,호암미술관,3,15.0
11884,a_a000122,0,40,1,1,1,1,국립중앙박물관,2,15.0
11889,a_a000122,0,40,1,1,1,1,경복궁,2,12.0
11890,a_a000122,0,40,1,1,1,1,전쟁기념관 어린이박물관,2,12.0
11893,a_a015324,1,20,3,1,3,2,범계역광장,3,15.0
11896,a_a015324,1,20,3,1,3,2,롯데백화점 평촌점,4,11.0
11910,a_a000448,0,30,3,1,1,1,남산공원,7,15.0
11914,a_a000448,0,30,3,1,1,1,롯데백화점 본점,4,13.0
11925,a_a002829,1,30,2,2,2,2,그라운드시소 성수,3,12.0
11928,a_a003128,1,30,1,2,1,3,갤러리아백화점 광교점,4,13.0
11934,a_a003128,1,30,1,2,1,3,행리단길,4,15.0
11939,a_a012450,1,60,1,2,1,1,청운문학도서관,3,12.0
11949,a_a002593,1,40,1,1,1,3,스타필드 하남,4,15.0
11953,a_a014957,1,30,1,1,1,2,엔터식스 안양역점,4,15.0
11956,a_a014957,1,30,1,1,1,2,예스파크,4,14.0
11963,a_a004051,1,20,3,3,1,1,서울어린이대공원,1,9.0
11971,a_a004051,1,20,3,3,1,1,서울어린이대공원 식물원,6,10.0
11972,a_a004051,1,20,3,3,1,1,서울어린이대공원 동물원,6,8.0
11991,a_a000817,0,20,1,1,1,1,더현대서울,4,12.0
11993,a_a000817,0,20,1,1,1,1,창덕궁,2,13.0
12011,a_a008457,1,20,3,1,1,1,강남역지하상가,4,12.0
12030,a_a004793,0,20,1,3,3,2,서울숲,1,14.0
12031,a_a004793,0,20,1,3,3,2,천주교서울대교구 주교좌 명동대성당,2,10.0
12032,a_a004793,0,20,1,3,3,2,노량진컵밥거리,4,12.0
12052,a_a005151,1,20,1,1,1,1,스타필드시티 부천,4,5.0
12070,a_a005105,1,20,1,1,2,2,에버랜드,6,11.0
12075,a_a000266,1,30,2,3,2,2,미리내성지,2,12.0
12084,a_a002585,0,30,3,3,2,1,스타필드 하남,4,15.0
12085,a_a002196,1,30,3,3,1,1,현대프리미엄아울렛 송도점,4,5.0
12086,a_a002196,1,30,3,3,1,1,트라이보울,2,8.0
12087,a_a002196,1,30,3,3,1,1,인천도시역사관,2,11.0
12090,a_a002196,1,30,3,3,1,1,트리플스트리트,4,12.0
12094,a_a018000,0,30,1,2,1,1,설화수의집 북촌,3,11.0
12096,a_a018000,0,30,1,2,1,1,코너갤러리,4,15.0
12100,a_a018000,0,30,1,2,1,1,더현대서울,4,12.0
12111,a_a003853,1,20,2,1,1,1,봉은사,2,11.0
12126,a_a015389,1,30,1,1,1,1,창경궁,2,15.0
12129,a_a015389,1,30,1,1,1,1,아름지기,3,15.0
12137,a_a005244,0,30,1,1,1,1,경복궁,2,15.0
12170,a_a000788,1,20,3,1,1,1,아모레퍼시픽미술관,3,15.0
12171,a_a000788,1,20,3,1,1,1,광장시장,4,10.0
12174,a_a000788,1,20,3,1,1,1,덕수궁,2,15.0
12178,a_a003227,0,20,1,1,1,3,한국민속촌,6,7.0
12179,a_a003227,0,20,1,1,1,3,에버랜드,6,10.0
12190,a_a002115,1,40,1,1,1,1,북촌한옥마을,7,11.0
12202,a_a003735,1,20,3,1,1,1,인천향교,2,15.0
12207,a_a007777,1,60,1,2,1,1,국립과천과학관,3,15.0
12215,a_a017819,0,20,2,2,2,1,부평문화의거리,4,13.0
12225,a_a007260,1,20,2,1,1,2,장안문,2,12.0
12229,a_a007260,1,20,2,1,1,2,효원공원,7,11.0
12230,a_a007260,1,20,2,1,1,2,방화수류정,2,15.0
12232,a_a007260,1,20,2,1,1,2,수원시립미술관,3,13.0
12237,a_a007260,1,20,2,1,1,2,화성행궁,2,11.0
12244,a_a007641,0,20,1,1,1,1,롯데프리미엄아울렛 이천점,4,15.0
12253,a_a017667,0,30,3,1,1,1,IFC몰,4,12.0
12258,a_a001638,1,20,2,1,1,2,창경궁,2,15.0
12274,a_a006803,1,20,1,1,1,3,행리단길,4,10.0
12275,a_a006803,1,20,1,1,1,3,카자구루마,2,8.0
12279,a_a006803,1,20,1,1,1,3,팔달문시장,4,11.0
12280,a_a001940,1,20,1,1,1,1,장릉,2,11.0
12313,a_a001870,1,20,1,1,3,1,전통술박물관산사원 본원,2,12.0
12345,a_a006402,0,20,3,1,1,3,세빛섬,1,15.0
12405,a_a006101,0,30,1,1,1,1,석촌호수산책길,7,12.0
12407,a_a006101,0,30,1,1,1,1,롯데월드타워&롯데월드몰,4,12.0
12409,a_a006101,0,30,1,1,1,1,석촌호수산책길,7,12.0
12410,a_a004982,0,30,2,2,1,2,양화한강공원,8,11.0
12423,a_a015325,1,30,1,1,3,2,국립고궁박물관,2,12.0
12427,a_a001801,1,20,1,2,1,1,화성행궁,2,15.0
12432,a_a001801,1,20,1,2,1,1,팔달문시장,4,9.0
12440,a_a007288,1,50,1,1,1,3,행리단길,4,12.0
12442,a_a007288,1,50,1,1,1,3,장안문,2,12.0
12450,a_a002530,1,20,3,3,2,3,롯데월드타워&롯데월드몰,4,12.0
12455,a_a002530,1,20,3,3,2,3,에버랜드,6,12.0
12470,a_a002445,1,20,1,1,1,1,시흥프리미엄아울렛,4,15.0
12477,a_a007596,0,20,1,1,1,1,퍼스트가든,6,15.0
12485,a_a003672,1,30,1,2,1,1,아침고요수목원,1,15.0
12488,a_a007854,0,30,1,1,1,2,양화한강공원,1,15.0
12492,a_a007854,0,30,1,1,1,2,양화한강공원,1,15.0
12493,a_a006182,1,40,3,2,1,1,화담숲,1,9.0
12497,a_a014782,1,30,3,1,1,3,오이도 빨강등대,4,9.0
12498,a_a014782,1,30,3,1,1,3,시흥배곧한울공원,1,14.0
12500,a_a014782,1,30,3,1,1,3,시흥갯골생태공원,1,15.0
12507,a_a015308,1,20,2,1,3,1,서울숲,1,12.0
12520,a_a001625,0,30,1,1,1,2,춘천삼악산호수케이블카,6,15.0
12558,a_a012133,1,30,1,2,1,1,라온드뷰,7,9.0
12564,a_a012133,1,30,1,2,1,1,나인블럭 서종점,7,15.0
12571,a_a003044,1,30,1,1,1,2,방화수류정,2,15.0
12580,a_a000746,1,30,3,1,1,1,석촌호수 서호,1,11.0
12585,a_a000746,1,30,3,1,1,1,올림픽공원,1,12.0
12610,a_a007483,0,30,1,1,1,1,에버랜드,6,15.0
12615,a_a009822,1,50,3,1,2,1,숭례문,2,12.0
12616,a_a009822,1,50,3,1,2,1,남대문시장,4,12.0
12618,a_a009822,1,50,3,1,2,1,행주산성역사공원,1,12.0
12628,a_a009822,1,50,3,1,2,1,창덕궁,2,13.0
12629,a_a009822,1,50,3,1,2,1,남산골한옥마을,7,10.0
12632,a_a002154,0,20,2,1,1,1,안양예술공원,1,14.0
12655,b_b001071,1,30,1,3,3,1,코엑스 아쿠아리움,6,12.0
12663,a_a000108,0,30,3,1,1,3,서울역사박물관,2,14.0
12666,a_a000108,0,30,3,1,1,3,쌈지길,4,9.0
12667,a_a000108,0,30,3,1,1,3,현대시티아울렛 동대문점,4,9.0
12672,a_a000108,0,30,3,1,1,3,덕수궁,2,15.0
12676,a_a003435,1,40,1,1,2,1,코스트코 일산점,4,15.0
12698,a_a005619,1,30,2,1,2,1,국립과천과학관,3,12.0
12699,a_a005619,1,30,2,1,2,1,서울대공원,6,15.0
12724,a_a004549,0,30,2,2,1,1,부평풍물대축제,8,8.0
12738,a_a002566,1,30,2,1,3,3,오이도 빨강등대,1,8.0
12762,a_a005726,1,30,1,1,1,3,안양예술공원,1,15.0
12768,a_a005314,0,30,2,1,1,3,덕평공룡수목원,1,15.0
12775,a_a005314,0,30,2,1,1,3,롯데프리미엄아울렛 이천점,4,15.0
12777,a_a001084,0,20,2,1,1,1,솔찬공원,1,11.0
12781,a_a001084,0,20,2,1,1,1,송도센트럴파크,7,13.0
12782,a_a001084,0,20,2,1,1,1,송도한옥마을,7,10.0
12784,a_a006487,1,20,3,1,1,1,현대백화점 판교점,4,12.0
12788,a_a004542,0,30,1,1,1,3,인천차이나타운,2,10.0
12794,a_a004542,0,30,1,1,1,3,현대프리미엄아울렛 송도점,4,10.0
12796,a_a006390,1,20,1,1,2,1,더현대서울,4,14.0
12802,a_a003226,1,20,2,2,1,1,봉은사,2,13.0
12803,a_a003226,1,20,2,2,1,1,마이아트뮤지엄,3,13.0
12815,a_a003647,1,20,1,1,1,1,더현대서울,4,10.0
12828,a_a002056,0,50,1,2,2,2,현대프리미엄아울렛 스페이스원,4,15.0
12832,a_a002056,0,50,1,2,2,2,옥천레포츠공원,1,12.0
12833,a_a002056,0,50,1,2,2,2,실학박물관,2,12.0
12835,a_a002056,0,50,1,2,2,2,경복궁,2,14.0
12843,a_a005204,0,40,2,1,2,3,신포국제시장,4,10.0
12848,a_a005204,0,40,2,1,2,3,인천차이나타운,4,15.0
12850,a_a005204,0,40,2,1,2,3,자유공원,1,15.0
12853,a_a018063,1,30,1,1,1,2,이케아 광명점,4,9.0
12862,a_a003636,1,20,1,3,3,3,화성행궁,2,15.0
12865,a_a003636,1,20,1,3,3,3,수원화성,2,15.0
12868,a_a012091,1,30,2,1,1,3,마로니에공원,1,12.0
12872,a_a012091,1,30,2,1,1,3,마로니에공원,1,12.0
12878,a_a000706,0,30,1,3,3,3,신세계센트럴시티,4,9.0
12890,a_a017842,0,50,1,1,1,1,미술관옆사진관,3,15.0
12918,a_a003033,1,60,1,1,1,1,수원화성,2,15.0
12920,a_a003033,1,60,1,1,1,1,화성행궁,2,11.0
12921,a_a003033,1,60,1,1,1,1,팔달문시장,4,12.0
12925,a_a017858,1,30,1,2,2,3,화성행궁,2,6.0
12936,a_a000789,1,20,2,1,2,1,경복궁,2,15.0
12940,a_a005876,0,40,2,1,1,2,아트스페이스 광교,8,13.0
12943,a_a005876,0,40,2,1,1,2,갤러리아백화점 광교점,4,6.0
12946,a_a015383,1,30,1,1,3,3,시흥갯골생태공원,1,9.0
12948,a_a015383,1,30,1,1,3,3,시흥갯골생태공원,1,9.0
12949,a_a015383,1,30,1,1,3,3,시흥갯골생태공원,1,9.0
12966,a_a003938,1,20,1,1,1,3,국립중앙박물관,2,14.0
12978,a_a004308,0,20,1,1,1,2,장안문,2,13.0
12994,a_a009661,1,50,1,1,2,1,롯데월드타워&롯데월드몰,4,15.0
12998,a_a009661,1,50,1,1,2,1,석촌호수산책길,7,15.0
13005,a_a017544,1,30,2,2,1,1,LS용산타워,4,12.0
13017,a_a010118,0,20,1,1,1,3,아트스페이스J,3,15.0
13018,a_a010118,0,20,1,1,1,3,남한산성,2,11.0
13020,a_a010118,0,20,1,1,1,3,모란민속장,4,9.0
13025,a_a010118,0,20,1,1,1,3,렛츠런파크서울,5,15.0
13030,a_a011090,1,60,1,3,1,2,롯데프리미엄아울렛 이천점,4,12.0
13031,a_a011090,1,60,1,3,1,2,테르메덴,6,12.0
13032,a_a007943,0,30,1,1,1,3,화성행궁,2,12.0
13034,a_a007943,0,30,1,1,1,3,행리단길,8,12.0
13037,a_a007943,0,30,1,1,1,3,장안문,2,12.0
13040,a_a007943,0,30,1,1,1,3,수원화성박물관,2,12.0
13054,a_a004291,0,20,2,1,1,3,라온아트홀,3,15.0
13055,a_a004291,0,20,2,1,1,3,마로니에공원,3,10.0
13058,a_a004291,0,20,2,1,1,3,광장시장,4,12.0
13068,a_a010197,1,30,1,2,1,1,한국민속촌,6,12.0
13070,a_a010197,1,30,1,2,1,1,용인농촌테마파크,6,8.0
13071,a_a010197,1,30,1,2,1,1,와우정사,2,11.0
13072,a_a010197,1,30,1,2,1,1,샤갈의눈내리는마을,7,9.0
13088,a_a002795,0,30,2,1,1,1,화성행궁,2,9.0
13090,a_a004537,0,30,1,1,1,1,모란종합시장,4,8.0
13093,a_a004537,0,30,1,1,1,1,경기도남한산성세계유산센터,2,9.0
13103,a_a004537,0,30,1,1,1,1,남한산성공원,2,13.0
13104,a_a004537,0,30,1,1,1,1,모란민속장,4,12.0
13111,a_a009605,1,40,1,1,1,1,현대프리미엄아울렛 송도점,4,15.0
13112,a_a009605,1,40,1,1,1,1,인천광역시립박물관,2,15.0
13116,a_a009605,1,40,1,1,1,1,송도달빛축제공원,8,8.0
13117,a_a009605,1,40,1,1,1,1,트리플스트리트,4,15.0
13118,a_a009605,1,40,1,1,1,1,인천상륙작전기념관,2,10.0
13123,a_a002886,1,40,3,1,1,3,경복궁,2,13.0
13150,a_a001226,1,30,1,1,1,3,마이랜드,6,4.0
13166,a_a001226,1,30,1,1,1,3,인천화교역사관,2,10.0
13168,a_a001226,1,30,1,1,1,3,인천아트플랫폼,3,12.0
13172,a_a001226,1,30,1,1,1,3,인천차이나타운,4,12.0
13177,a_a000613,1,30,3,1,3,1,센트럴파크,2,15.0
13179,a_a000613,1,30,3,1,3,1,현대프리미엄아울렛 송도점,4,15.0
13185,a_a000613,1,30,3,1,3,1,트리플스트리트,4,15.0
13190,a_a002245,1,20,2,3,1,1,경복궁,2,11.0
13194,a_a002245,1,20,2,3,1,1,롯데백화점 인천점,4,11.0
13203,a_a011185,1,30,1,1,1,3,서울숲,1,12.0
13215,a_a008110,1,30,1,1,2,1,에버랜드,6,14.0
13219,a_a003927,1,30,1,1,1,3,마이랜드,6,15.0
13226,a_a003927,1,30,1,1,1,3,월미테마파크,6,12.0
13233,a_a000306,0,30,3,1,1,1,아쿠아필드 안성,6,12.0
13249,a_a002037,1,20,2,1,1,1,올림픽공원,1,15.0
13251,a_a002037,1,20,2,1,1,1,롯데월드타워&롯데월드몰,4,15.0
13263,a_a018218,1,30,1,1,1,1,서울대공원,6,15.0
13269,a_a002064,1,20,3,1,1,2,시온아트홀,3,8.0
13273,a_a003141,0,40,1,1,1,2,영녕릉 세종대왕유적지구 세종대왕릉,2,14.0
13275,a_a003141,0,40,1,1,1,2,임진각 평화누리,3,9.0
13277,a_a003141,0,40,1,1,1,2,수원화성박물관,2,15.0
13284,a_a003141,0,40,1,1,1,2,화성행궁,2,15.0
13285,a_a003141,0,40,1,1,1,2,오두산통일전망대,3,11.0
13289,a_a005158,1,30,2,2,1,1,화성융릉과건릉,2,15.0
13292,a_a017932,0,40,1,1,1,1,창경궁,2,15.0
13294,a_a017932,0,40,1,1,1,1,창덕궁,2,15.0
13298,a_a015694,0,40,1,1,2,2,창신동 완구거리,4,14.0
13300,a_a015694,0,40,1,1,2,2,창덕궁,2,15.0
13302,a_a015694,0,40,1,1,2,2,남산서울타워,1,13.0
13303,a_a015694,0,40,1,1,2,2,서대문형무소역사관,2,15.0
13306,a_a015694,0,40,1,1,2,2,경복궁,2,15.0
13309,a_a015694,0,40,1,1,2,2,쌈지길,4,15.0
13324,a_a000166,1,20,3,1,1,1,DMZ 장단콩두부마을,7,12.0
13327,a_a000166,1,20,3,1,1,1,롯데프리미엄아울렛 파주점,4,12.0
13334,a_a000751,1,20,2,1,1,2,롯데백화점 본점,4,12.0
13335,a_a000751,1,20,2,1,1,2,틴틴홀,3,12.0
13337,a_a000751,1,20,2,1,1,2,그라운드시소 서촌,3,12.0
13344,a_a000751,1,20,2,1,1,2,청와대 본관,2,15.0
13345,a_a000751,1,20,2,1,1,2,더현대서울,4,15.0
13351,a_a005392,1,50,1,1,1,3,용인농촌테마파크,6,11.0
13361,a_a010251,0,20,1,2,1,3,틴틴홀,3,15.0
13363,a_a013688,0,40,1,1,3,2,잠실종합운동장 올림픽주경기장,5,15.0
13367,a_a013688,0,40,1,1,3,2,인천항갑문,1,15.0
13371,a_a013688,0,40,1,1,3,2,경의선숲길공원,1,15.0
13373,a_a013688,0,40,1,1,3,2,템플,3,12.0
13392,a_a002642,1,40,1,3,1,3,벽초지수목원,1,13.0
13396,a_a002642,1,40,1,3,1,3,금촌통일시장,4,8.0
13397,a_a008375,1,20,1,1,2,1,현대프리미엄아울렛 송도점,4,15.0
13400,a_a008375,1,20,1,1,2,1,트리플스트리트,4,9.0
13405,a_a008375,1,20,1,1,2,1,송도센트럴파크,1,15.0
13415,a_a000012,0,30,1,1,1,2,아쿠아플라넷 광교,6,6.0
13424,a_a000012,0,30,1,1,1,2,수원화성박물관,2,13.0
13428,a_a000012,0,30,1,1,1,2,팔달문,2,9.0
13429,a_a000012,0,30,1,1,1,2,화성행궁,2,12.0
13450,a_a003146,1,40,1,2,2,3,경복궁,2,15.0
13454,a_a003146,1,40,1,2,2,3,서울공예박물관,2,15.0
13467,a_a000201,1,20,2,2,2,2,더현대서울,4,13.0
13469,a_a000201,1,20,2,2,2,2,서울시립미술관 서소문본관,3,13.0
13471,a_a000201,1,20,2,2,2,2,국립중앙박물관,2,15.0
13483,a_a006026,1,20,3,1,2,3,파주프리미엄아울렛,4,15.0
13486,a_a006026,1,20,3,1,2,3,프로방스마을,7,11.0
13499,a_a005368,0,50,1,1,1,1,시흥프리미엄아울렛,4,12.0
13500,a_a005368,0,50,1,1,1,1,시흥갯골생태공원,1,15.0
13505,a_a000797,0,30,2,3,1,1,안성팜랜드,6,15.0
13511,a_a004571,0,20,3,1,1,2,안성맞춤랜드,8,12.0
13515,a_a017784,1,20,1,1,1,1,파주프리미엄아울렛,4,13.0
13519,a_a009626,1,20,3,3,1,3,니지모리스튜디오,3,9.0
13525,a_a002345,1,30,1,1,2,1,아침고요수목원,1,15.0
13529,a_a002890,0,40,2,1,3,3,롯데백화점 동탄점,4,11.0
13542,a_a006562,0,60,1,2,3,1,화담숲,1,15.0
13546,a_a005039,1,40,1,1,3,1,화성행궁,2,14.0
13553,a_a001627,1,30,1,1,2,1,천주교서울대교구 주교좌 명동대성당,2,9.0
13561,a_a009594,0,20,2,1,1,2,안양 농수산물도매시장,4,14.0
13562,a_a009594,0,20,2,1,1,2,CN스파,6,15.0
13580,a_a011188,0,20,2,1,1,1,시흥갯골생태공원,1,11.0
13581,a_a011188,0,20,2,1,1,1,소래역사관,2,12.0
13590,a_a007612,0,40,3,1,2,3,마로니에공원,1,15.0
13598,d_d004784,1,20,1,1,1,3,롯데몰 김포공항점,4,12.0
13605,a_a007967,0,50,3,1,1,1,율곡수목원,1,13.0
13612,a_a001377,1,40,1,1,1,1,가평잣고을시장,4,10.0
13620,a_a003829,1,30,1,1,1,1,하이커그라운드,3,10.0
13621,a_a003829,1,30,1,1,1,1,은평한옥마을,7,15.0
13623,a_a003829,1,30,1,1,1,1,보안여관,3,11.0
13624,a_a003829,1,30,1,1,1,1,창덕궁,2,15.0
13627,a_a003829,1,30,1,1,1,1,덕수궁돌담길,2,15.0
13641,a_a003829,1,30,1,1,1,1,인사동 문화의거리,4,15.0
13646,a_a003829,1,30,1,1,1,1,진관사,2,15.0
13651,a_a003829,1,30,1,1,1,1,북촌한옥마을,7,15.0
13655,a_a003829,1,30,1,1,1,1,인사동 문화의거리,4,15.0
13684,a_a002673,0,30,2,1,1,1,카자구루마,2,11.0
13686,a_a008648,0,20,2,1,1,1,평화랜드,6,13.0
13690,a_a008648,0,20,2,1,1,1,임진각 평화누리,3,13.0
13695,a_a008648,0,20,2,1,1,1,벽초지수목원,1,15.0
13723,a_a005409,1,40,1,1,1,2,KT&G상상마당 홍대,4,7.0
13726,a_a005139,0,20,2,1,2,2,롯데월드타워&롯데월드몰,4,15.0
13727,a_a005139,0,20,2,1,2,2,석촌호수 서호,1,14.0
13756,a_a008715,0,20,3,1,1,3,더현대서울,4,15.0
13771,a_a000145,1,30,3,3,1,1,더그림,1,15.0
13772,a_a006401,0,30,1,3,1,3,궁평항,1,15.0
13777,a_a002010,1,40,2,1,1,2,신포국제시장,4,14.0
13780,a_a001926,1,30,1,1,1,2,덕수궁돌담길,2,15.0
13781,a_a001926,1,30,1,1,1,2,63빌딩 에릭요한슨 사진전,3,14.0
13788,a_a001926,1,30,1,1,1,2,덕수궁,2,15.0
13789,a_a001926,1,30,1,1,1,2,경복궁,2,15.0
13836,a_a001271,1,40,3,1,3,1,코엑스 아쿠아리움,6,11.0
13837,a_a001271,1,40,3,1,3,1,봉은사,1,9.0
13839,a_a001271,1,40,3,1,3,1,마이아트뮤지엄,3,12.0
13845,a_a001753,0,40,1,2,1,1,올림픽공원,1,15.0
13849,a_a001753,0,40,1,2,1,1,올림픽공원,1,15.0
13865,a_a006545,0,20,3,1,1,3,광장시장,4,15.0
13867,a_a006545,0,20,3,1,1,3,흥인지문,2,14.0
13869,a_a002145,1,30,1,1,1,1,시몬스 테라스점,3,10.0
13873,a_a018211,1,30,1,1,1,1,행리단길,4,10.0
13875,a_a018211,1,30,1,1,1,1,롯데백화점 수원점,4,11.0
13880,a_a018211,1,30,1,1,1,1,수원시립미술관,3,8.0
13895,c_c002139,1,30,3,1,1,1,천주교서울대교구 주교좌 명동대성당,2,15.0
13898,c_c002139,1,30,3,1,1,1,서울로7017,7,15.0
13899,c_c002139,1,30,3,1,1,1,국립중앙박물관,2,15.0
13903,a_a013750,0,30,1,2,1,3,에버랜드,6,15.0
13915,a_a012155,1,20,1,1,1,1,화담숲,1,15.0
13919,a_a000134,0,30,3,1,1,3,덕수궁,2,15.0
13922,a_a000134,0,30,3,1,1,3,롯데백화점 본점,4,10.0
13940,a_a010127,1,40,1,1,1,3,아침고요수목원,1,13.0
13951,a_a006659,1,20,1,1,1,2,광림아트센터 BBCH홀,3,13.0
13957,a_a002933,1,30,2,2,1,2,와우정사,2,12.0
13960,a_a002526,0,30,1,1,3,1,에버랜드,6,14.0
13988,a_a000990,0,30,1,1,1,1,노들섬,3,15.0
14006,a_a000951,1,20,3,3,2,3,광장시장,4,11.0
14011,a_a000951,1,20,3,3,2,3,경복궁,2,15.0
14013,a_a009690,0,30,2,1,1,3,북촌한옥마을,7,15.0
14019,a_a009689,1,20,1,1,1,1,에버랜드,6,15.0
14044,a_a003924,1,20,1,1,1,3,파주프리미엄아울렛,4,14.0
14045,a_a003924,1,20,1,1,1,3,프로방스마을,7,9.0
14054,a_a001728,0,40,3,1,1,1,연천전곡리선사유적지,2,12.0
14055,a_a001728,0,40,3,1,1,1,전곡선사박물관,2,12.0
14063,a_a017939,1,40,3,2,2,2,안성맞춤랜드,3,15.0
14068,a_a003204,1,20,1,1,1,2,파라다이스시티 플라자,4,12.0
14075,a_a003204,1,20,1,1,1,2,씨사이드파크,1,12.0
14107,a_a004275,1,20,3,1,1,1,경복궁,2,15.0
14108,a_a004275,1,20,3,1,1,1,광장시장,4,15.0
14120,a_a006149,1,30,1,2,1,2,현대백화점 중동점,4,11.0
14121,a_a004767,1,30,1,2,1,2,한국민속촌,6,15.0
14124,a_a002712,1,20,1,3,3,3,쌈지길,4,15.0
14126,a_a002712,1,20,1,3,3,3,서울공예박물관,2,15.0
14137,a_a009668,1,20,1,1,1,3,덕수궁,2,15.0
14139,a_a009668,1,20,1,1,1,3,타임스퀘어,4,9.0
14149,a_a017812,0,30,1,1,2,2,현대프리미엄아울렛 송도점,4,12.0
14157,a_a016159,1,30,3,1,3,1,신세계백화점 본점,4,11.0
14162,a_a016159,1,30,3,1,3,1,광장시장,4,12.0
14163,a_a016159,1,30,3,1,3,1,북촌한옥마을,7,12.0
14173,a_a000554,0,20,3,1,1,1,해피씨어터,3,15.0
14174,a_a000554,0,20,3,1,1,1,광장시장,4,15.0
14177,a_a000554,0,20,3,1,1,1,덕수궁,2,15.0
14186,a_a005118,1,20,3,2,3,2,경복궁,2,11.0
14190,a_a002844,1,30,1,1,1,2,예스파크,3,15.0
14225,a_a001081,0,30,2,1,1,1,IFC몰,4,9.0
14226,a_a001081,0,30,2,1,1,1,IFC몰,4,15.0
14233,a_a001081,0,30,2,1,1,1,더현대서울,4,12.0
14252,a_a004937,1,30,1,3,1,2,화담숲,1,15.0
14263,a_a003995,1,30,3,1,1,2,화담숲,1,12.0
14277,a_a003995,1,30,3,1,1,2,롯데프리미엄아울렛 타임빌라스,4,12.0
14282,a_a003995,1,30,3,1,1,2,철도박물관,2,12.0
14283,a_a003995,1,30,3,1,1,2,에버랜드,6,10.0
14292,a_a017613,1,40,1,2,2,3,석촌호수산책길,7,13.0
14318,a_a006178,0,40,2,3,2,2,에버랜드,6,15.0
14319,a_a002061,1,20,2,1,1,1,망원한강공원,1,12.0
14335,a_a011277,1,40,3,1,1,1,이케아 광명점,4,14.0
14344,a_a012183,1,30,1,2,1,2,미리내성지,2,12.0
14351,a_a002989,1,30,1,1,2,2,경반계곡,1,15.0
14354,a_a002989,1,30,1,1,2,2,문호종묘,2,10.0
14355,a_a002989,1,30,1,1,2,2,가평잣고을시장,4,11.0
14366,a_a009760,0,20,1,1,1,1,더현대서울,4,15.0
14372,a_a005147,0,30,2,1,1,1,현대백화점 신촌점,4,12.0
14375,a_a005147,0,30,2,1,1,1,인천차이나타운,2,12.0
14376,a_a005147,0,30,2,1,1,1,신포국제시장,4,12.0
14377,a_a005147,0,30,2,1,1,1,현대백화점 목동점,4,15.0
14380,a_a007388,1,30,1,1,2,2,일산호수공원,7,12.0
14403,d_d004639,0,30,1,1,1,1,석촌호수 서호,1,15.0
14405,d_d004639,0,30,1,1,1,1,올림픽공원,1,15.0
14408,a_a005867,1,60,2,3,1,1,더현대서울,4,10.0
14413,a_a005867,1,60,2,3,1,1,현대백화점 무역센터점,4,12.0
14462,a_a001949,1,20,2,1,1,1,남산골한옥마을,7,14.0
14465,a_a002121,1,20,2,1,1,2,청와대 본관,2,14.0
14468,a_a002121,1,20,2,1,1,2,타임스퀘어,4,12.0
14472,a_a002121,1,20,2,1,1,2,콘텐츠박스,3,14.0
14494,a_a014727,1,40,1,1,1,2,올림픽공원,1,15.0
14502,a_a009775,0,20,1,3,1,1,시흥프리미엄아울렛,4,14.0
14504,a_a009775,0,20,1,3,1,1,시흥갯골생태공원,1,15.0
14511,a_a005375,0,20,3,1,1,3,방화수류정,2,11.0
14519,a_a005375,0,20,3,1,1,3,장안문,2,10.0
14521,a_a005375,0,20,3,1,1,3,수원화성박물관,2,9.0
14526,a_a005375,0,20,3,1,1,3,화성행궁,2,15.0
14527,a_a005375,0,20,3,1,1,3,행리단길,4,15.0
14542,a_a000116,0,20,2,1,1,2,IFC몰,4,9.0
14545,a_a000116,0,20,2,1,1,2,더현대서울,4,9.0
14553,a_a000116,0,20,2,1,1,2,롯데백화점 본점,4,9.0
14556,a_a000116,0,20,2,1,1,2,이회영기념관,3,9.0
14558,a_a006112,1,30,2,2,1,1,파주삼릉,2,9.0
14565,a_a007061,1,20,1,1,1,1,성수연방,4,11.0
14566,a_a007061,1,20,1,1,1,1,아더 스페이스 2.0 플래그십 스토어,3,8.0
14568,a_a013996,1,40,1,3,2,1,롯데몰 김포공항점,4,8.0
